xi,plan,J_dc,V_pen,J_ac,feasible_dc,ac_ok,notes
C:/Users/moham/Downloads/wildfire codes/io/psps_1762883572_7161.json,open(131),0,11846.633638757865,11846.633638757865,1,1,DC PF success | AC OK
C:/Users/moham/Downloads/wildfire codes/io/psps_1762883572_7161.json,open(131); open(149); open(S7:150),0,11864.118732927063,11864.118732927063,1,1,DC PF success | AC OK
C:/Users/moham/Downloads/wildfire codes/io/psps_1762883572_7161.json,open(131); open(149),0,11850.313993209616,11850.313993209616,1,1,DC PF success | AC OK
C:/Users/moham/Downloads/wildfire codes/io/psps_1762883572_7161.json,open(131); open(S6:135),0,11846.604500486625,11846.604500486625,1,1,DC PF success | AC OK
C:/Users/moham/Downloads/wildfire codes/io/psps_1762883572_7161.json,open(34); open(15); open(70),1000000000.0,,,0,0,DC PF failed
C:/Users/moham/Downloads/wildfire codes/io/psps_1762883572_2495.json,open(105); open(128); open(S6:136),0,11948.556750417605,11948.556750417605,1,1,DC PF success | AC OK
C:/Users/moham/Downloads/wildfire codes/io/psps_1762883572_2495.json,open(105); open(128); open(S1:41),0,11967.978031450086,11967.978031450086,1,1,DC PF success | AC OK
C:/Users/moham/Downloads/wildfire codes/io/psps_1762883572_2192.json,open(37); open(131); open(S7:150),1000000000.0,,,0,0,DC PF failed
C:/Users/moham/Downloads/wildfire codes/io/psps_1762883572_2192.json,open(S1:34); open(S2:15); open(S3:70),0,21743.658411856464,21743.658411856464,1,1,DC PF success | AC OK
C:/Users/moham/Downloads/wildfire codes/io/psps_1762883572_6068.json,open(131); open(149); open(S7:150),0,11899.853437294156,11899.853437294156,1,1,DC PF success | AC OK
C:/Users/moham/Downloads/wildfire codes/io/psps_1762883572_6068.json,open(131); open(141); open(S7:149),0,12096.628125589514,12096.628125589514,1,1,DC PF success | AC OK
C:/Users/moham/Downloads/wildfire codes/io/psps_1762883572_6068.json,open(131),0,11899.90406280547,11899.90406280547,1,1,DC PF success | AC OK
C:/Users/moham/Downloads/wildfire codes/io/psps_1762883572_2513.json,open(131); open(149); open(S7:150),0,11827.746344289666,11827.746344289666,1,1,DC PF success | AC OK
C:/Users/moham/Downloads/wildfire codes/io/psps_1762883572_2513.json,open(131),0,11827.873483305746,11827.873483305746,1,1,DC PF success | AC OK
C:/Users/moham/Downloads/wildfire codes/io/psps_1762883572_2513.json,open(131); open(149),0,11827.684334482212,11827.684334482212,1,1,DC PF success | AC OK
C:/Users/moham/Downloads/wildfire codes/io/psps_1762883572_2513.json,open(34); open(15); open(70),0,14861.614176170522,14861.614176170522,1,1,DC PF success | AC OK
C:/Users/moham/Downloads/wildfire codes/io/psps_1762883572_5972.json,open(105); open(128); open(S6:136),0,12073.464809429875,12073.464809429875,1,1,DC PF success | AC OK
C:/Users/moham/Downloads/wildfire codes/io/psps_1762883572_5972.json,open(105); open(128); open(S1:41),0,12169.008200670842,12169.008200670842,1,1,DC PF success | AC OK
C:/Users/moham/Downloads/wildfire codes/io/psps_1762883572_5972.json,open(S2:15); open(S9:6); open(S1:34),1000000000.0,,,0,0,DC PF failed
C:/Users/moham/Downloads/wildfire codes/io/psps_1762883572_7299.json,open(132); open(147); open(S7:150),1000000000.0,,,0,0,DC PF failed
C:/Users/moham/Downloads/wildfire codes/io/psps_1762883572_7299.json,open(S1:34); open(S9:5); open(S6:135),1000000000.0,,,0,0,DC PF failed
C:/Users/moham/Downloads/wildfire codes/io/psps_1762883572_3961.json,open(118); open(131); open(S7:149),0,14195.65157013319,14195.65157013319,1,1,DC PF success | AC OK
C:/Users/moham/Downloads/wildfire codes/io/psps_1762883572_3961.json,open(118); open(131); open(S6:135),0,14182.194181096982,14182.194181096982,1,1,DC PF success | AC OK
C:/Users/moham/Downloads/wildfire codes/io/psps_1762883572_3961.json,open(118); open(131),0,14188.035217614904,14188.035217614904,1,1,DC PF success | AC OK
C:/Users/moham/Downloads/wildfire codes/io/psps_1762883572_647.json,open(105); open(128); open(S6:136),0,14013.773178392448,14013.773178392448,1,1,DC PF success | AC OK
C:/Users/moham/Downloads/wildfire codes/io/psps_1762883572_647.json,open(34); open(40); open(42),1000000000.0,,,0,0,DC PF failed
C:/Users/moham/Downloads/wildfire codes/io/psps_1762883572_7897.json,open(105); open(128); open(S6:136),1000000000.0,,,0,0,DC PF failed
C:/Users/moham/Downloads/wildfire codes/io/psps_1762883572_7897.json,open(105); open(128); open(130),1000000000.0,,,0,0,DC PF failed
C:/Users/moham/Downloads/wildfire codes/io/psps_1762883572_7897.json,open(105); open(128); open(S6:135),1000000000.0,,,0,0,DC PF failed
C:/Users/moham/Downloads/wildfire codes/io/psps_1762883572_3303.json,open(2); open(128),1000000000.0,,,0,0,DC PF failed
C:/Users/moham/Downloads/wildfire codes/io/psps_1762883572_3303.json,open(2); open(128); open(S6:136),1000000000.0,,,0,0,DC PF failed
C:/Users/moham/Downloads/wildfire codes/io/psps_1762883572_3303.json,open(105); open(128); open(S6:136),1000000000.0,,,0,0,DC PF failed
C:/Users/moham/Downloads/wildfire codes/io/psps_1762883572_3303.json,open(2); open(S3:70); open(118),1000000000.0,,,0,0,DC PF failed
C:/Users/moham/Downloads/wildfire codes/io/psps_1762883572_3303.json,open(S2:15); open(S2:17); open(S2:19),1000000000.0,,,0,0,DC PF failed
C:/Users/moham/Downloads/wildfire codes/io/psps_1762883572_929.json,open(41); open(128); open(S6:136),0,13239.73332493751,13239.73332493751,1,1,DC PF success | AC OK
C:/Users/moham/Downloads/wildfire codes/io/psps_1762883572_929.json,open(105); open(128); open(S6:136),0,13185.408044065298,13185.408044065298,1,1,DC PF success | AC OK
C:/Users/moham/Downloads/wildfire codes/io/psps_1762883572_6369.json,open(105); open(128); open(S6:136),0,26398.819614683664,26398.819614683664,1,1,DC PF success | AC OK
C:/Users/moham/Downloads/wildfire codes/io/psps_1762883572_6369.json,open(105); open(128); open(132),0,13252.09711413839,13252.09711413839,1,1,DC PF success | AC OK
C:/Users/moham/Downloads/wildfire codes/io/psps_1762883572_6369.json,open(105); open(128); open(S6:138),0,12539.412415292627,12539.412415292627,1,1,DC PF success | AC OK
C:/Users/moham/Downloads/wildfire codes/io/psps_1762883572_2001.json,open(125); open(131); open(141),0,12380.27704662948,12380.27704662948,1,1,DC PF success | AC OK
C:/Users/moham/Downloads/wildfire codes/io/psps_1762883572_2001.json,open(131); open(149); open(S7:150),0,12364.807477528842,12364.807477528842,1,1,DC PF success | AC OK
C:/Users/moham/Downloads/wildfire codes/io/psps_1762883572_2001.json,open(131); open(149),0,12364.738720505753,12364.738720505753,1,1,DC PF success | AC OK
C:/Users/moham/Downloads/wildfire codes/io/psps_1762883572_2001.json,open(131),0,12364.972043345453,12364.972043345453,1,1,DC PF success | AC OK
C:/Users/moham/Downloads/wildfire codes/io/psps_1762883572_2001.json,open(131); open(7); open(33),1000000000.0,,,0,0,DC PF failed
C:/Users/moham/Downloads/wildfire codes/io/psps_1762883572_4763.json,open(119); open(S5:124); open(125),0,29881.82173264948,29881.82173264948,1,1,DC PF success | AC OK
C:/Users/moham/Downloads/wildfire codes/io/psps_1762883572_4763.json,open(S9:5); open(S9:6); open(S9:7),1000000000.0,,,0,0,DC PF failed
C:/Users/moham/Downloads/wildfire codes/io/psps_1762883572_4763.json,open(S5:120); open(S8:160); open(S1:34),0,13787.6187897158,13787.6187897158,1,1,DC PF success | AC OK
C:/Users/moham/Downloads/wildfire codes/io/psps_1762883572_9419.json,open(119); open(S5:123); open(125),0,29160.382226924885,29160.382226924885,1,1,DC PF success | AC OK
C:/Users/moham/Downloads/wildfire codes/io/psps_1762883572_9419.json,open(S2:16); open(S5:120); open(S1:34),0,14634.828657047681,14634.828657047681,1,1,DC PF success | AC OK
C:/Users/moham/Downloads/wildfire codes/io/psps_1762883572_6284.json,open(131); open(149); open(S7:150),0,12757.76525269424,12757.76525269424,1,1,DC PF success | AC OK
C:/Users/moham/Downloads/wildfire codes/io/psps_1762883572_6284.json,open(131),0,12744.214249235374,12744.214249235374,1,1,DC PF success | AC OK
C:/Users/moham/Downloads/wildfire codes/io/psps_1762883572_6284.json,open(131); open(149),0,12744.08882037914,12744.08882037914,1,1,DC PF success | AC OK
C:/Users/moham/Downloads/wildfire codes/io/psps_1762883572_1114.json,open(118); open(131); open(S6:135),0,15115.858465536518,15115.858465536518,1,1,DC PF success | AC OK
C:/Users/moham/Downloads/wildfire codes/io/psps_1762883572_1114.json,open(118); open(131); open(S7:149),0,15130.115230762482,15130.115230762482,1,1,DC PF success | AC OK
C:/Users/moham/Downloads/wildfire codes/io/psps_1762883572_1114.json,open(118); open(131),0,15121.666185135477,15121.666185135477,1,1,DC PF success | AC OK
C:/Users/moham/Downloads/wildfire codes/io/psps_1762883572_1114.json,open(118); open(131); open(149),0,15130.115230762482,15130.115230762482,1,1,DC PF success | AC OK
C:/Users/moham/Downloads/wildfire codes/io/psps_1762883572_1678.json,open(131); open(149); open(S7:150),0,11919.804358400888,11919.804358400888,1,1,DC PF success | AC OK
C:/Users/moham/Downloads/wildfire codes/io/psps_1762883572_1678.json,open(131); open(141); open(S7:149),0,12117.037222937151,12117.037222937151,1,1,DC PF success | AC OK
C:/Users/moham/Downloads/wildfire codes/io/psps_1762883572_8876.json,open(105); open(128); open(S6:136),0,11797.436049824833,11797.436049824833,1,1,DC PF success | AC OK
C:/Users/moham/Downloads/wildfire codes/io/psps_1762883572_8876.json,open(S1:34); open(S1:35); open(S1:40),1000000000.0,,,0,0,DC PF failed
C:/Users/moham/Downloads/wildfire codes/io/psps_1762883572_8876.json,open(42); open(43); open(34),0,12561.22274786049,12561.22274786049,1,1,DC PF success | AC OK
C:/Users/moham/Downloads/wildfire codes/io/psps_1762883572_1252.json,open(105); open(128); open(S6:136),0,15868.3461950813,15868.3461950813,1,1,DC PF success | AC OK
C:/Users/moham/Downloads/wildfire codes/io/psps_1762883572_1252.json,open(105); open(128); open(132),0,16381.647778590055,16381.647778590055,1,1,DC PF success | AC OK
C:/Users/moham/Downloads/wildfire codes/io/psps_1762883572_1252.json,open(S3:70); open(S3:72); open(S3:73),1000000000.0,,,0,0,DC PF failed
C:/Users/moham/Downloads/wildfire codes/io/psps_1762883572_7910.json,open(105); open(128); open(S6:136),0,12717.408283914343,12717.408283914343,1,1,DC PF success | AC OK
C:/Users/moham/Downloads/wildfire codes/io/psps_1762883572_7910.json,open(105); open(128); open(132),0,13220.527897642525,13220.527897642525,1,1,DC PF success | AC OK
C:/Users/moham/Downloads/wildfire codes/io/psps_1762883572_7910.json,open(105); open(128),0,12716.78652715624,12716.78652715624,1,1,DC PF success | AC OK
C:/Users/moham/Downloads/wildfire codes/io/psps_1762883572_7910.json,open(S1:34); open(S2:15); open(S3:70),0,15740.691479682058,15740.691479682058,1,1,DC PF success | AC OK
C:/Users/moham/Downloads/wildfire codes/io/psps_1762883572_7910.json,open(S1:34); open(S1:35); open(S1:40),1000000000.0,,,0,0,DC PF failed
C:/Users/moham/Downloads/wildfire codes/io/psps_1762883572_7910.json,open(34); open(35); open(40),1000000000.0,,,0,0,DC PF failed
C:/Users/moham/Downloads/wildfire codes/io/psps_1762883572_2097.json,open(105); open(128); open(S6:136),0,12598.048177758445,12598.048177758445,1,1,DC PF success | AC OK
C:/Users/moham/Downloads/wildfire codes/io/psps_1762883572_2097.json,open(131); open(149); open(S7:150),0,12575.669885801632,12575.669885801632,1,1,DC PF success | AC OK
C:/Users/moham/Downloads/wildfire codes/io/psps_1762883572_2097.json,open(131),0,12575.843085696883,12575.843085696883,1,1,DC PF success | AC OK
C:/Users/moham/Downloads/wildfire codes/io/psps_1762883572_7822.json,open(118); open(131); open(S7:149),0,14203.647997059648,14203.647997059648,1,1,DC PF success | AC OK
C:/Users/moham/Downloads/wildfire codes/io/psps_1762883572_7822.json,open(S1:41); open(128); open(S6:136),0,11914.160771205565,11914.160771205565,1,1,DC PF success | AC OK
C:/Users/moham/Downloads/wildfire codes/io/psps_1762883572_7822.json,open(S7:131); open(149),0,11818.421697916534,11818.421697916534,1,1,DC PF success | AC OK
C:/Users/moham/Downloads/wildfire codes/io/psps_1762883572_7822.json,open(118); open(S1:41); open(128),0,14147.4411632015,14147.4411632015,1,1,DC PF success | AC OK
C:/Users/moham/Downloads/wildfire codes/io/psps_1762883572_7822.json,open(131); open(149),0,11818.421697916534,11818.421697916534,1,1,DC PF success | AC OK
C:/Users/moham/Downloads/wildfire codes/io/psps_1762883572_7822.json,open(S7:151); open(S7:153); open(S7:154),0,11919.228405755282,11919.228405755282,1,1,DC PF success | AC OK
C:/Users/moham/Downloads/wildfire codes/io/psps_1762883572_7822.json,open(151); open(153); open(154),0,11919.228405755282,11919.228405755282,1,1,DC PF success | AC OK
C:/Users/moham/Downloads/wildfire codes/io/psps_1762883572_2635.json,open(131); open(149); open(S7:150),0,11917.947550495008,11917.947550495008,1,1,DC PF success | AC OK
C:/Users/moham/Downloads/wildfire codes/io/psps_1762883572_2635.json,open(131); open(149),0,11904.154422785927,11904.154422785927,1,1,DC PF success | AC OK
C:/Users/moham/Downloads/wildfire codes/io/psps_1762883572_2635.json,open(131),0,11900.437601478365,11900.437601478365,1,1,DC PF success | AC OK
C:/Users/moham/Downloads/wildfire codes/io/psps_1762883572_2330.json,open(105); open(128); open(S6:136),0,13487.074120685156,13487.074120685156,1,1,DC PF success | AC OK
C:/Users/moham/Downloads/wildfire codes/io/psps_1762883572_2330.json,open(105); open(128); open(S6:135),0,13486.656176285904,13486.656176285904,1,1,DC PF success | AC OK
C:/Users/moham/Downloads/wildfire codes/io/psps_1762883572_2330.json,open(105); open(128); open(S2:18),0,13584.56742726987,13584.56742726987,1,1,DC PF success | AC OK
C:/Users/moham/Downloads/wildfire codes/io/psps_1762883572_2330.json,open(105); open(128); open(132),0,14000.34309292823,14000.34309292823,1,1,DC PF success | AC OK
C:/Users/moham/Downloads/wildfire codes/io/psps_1762883572_3206.json,open(105); open(128); open(S6:136),0,11778.173344316789,11778.173344316789,1,1,DC PF success | AC OK
C:/Users/moham/Downloads/wildfire codes/io/psps_1762883572_3206.json,open(105); open(128); open(130),0,11777.71154955327,11777.71154955327,1,1,DC PF success | AC OK
C:/Users/moham/Downloads/wildfire codes/io/psps_1762883572_3206.json,open(105); open(128); open(132),0,12291.467534853029,12291.467534853029,1,1,DC PF success | AC OK
C:/Users/moham/Downloads/wildfire codes/io/psps_1762883572_3206.json,open(S3:70); open(S4:95); open(S3:71),0,19990.34637135388,19990.34637135388,1,1,DC PF success | AC OK
C:/Users/moham/Downloads/wildfire codes/io/psps_1762883572_6388.json,open(125); open(131); open(141),1000000000.0,,,0,0,DC PF failed
C:/Users/moham/Downloads/wildfire codes/io/psps_1762883572_6388.json,open(125); open(131); open(S7:150),1000000000.0,,,0,0,DC PF failed
C:/Users/moham/Downloads/wildfire codes/io/psps_1762883572_6388.json,open(S1:34); open(S2:15); open(S3:70),1000000000.0,,,0,0,DC PF failed
C:/Users/moham/Downloads/wildfire codes/io/psps_1762883572_2845.json,open(131); open(149); open(S7:150),0,11917.613949922981,11917.613949922981,1,1,DC PF success | AC OK
C:/Users/moham/Downloads/wildfire codes/io/psps_1762883572_2845.json,open(131); open(149),0,11917.56065504464,11917.56065504464,1,1,DC PF success | AC OK
C:/Users/moham/Downloads/wildfire codes/io/psps_1762883572_2845.json,open(131); open(141); open(S7:150),0,11920.918419656893,11920.918419656893,1,1,DC PF success | AC OK
C:/Users/moham/Downloads/wildfire codes/io/psps_1762883572_2845.json,open(S1:34); open(S1:35); open(S1:40),1000000000.0,,,0,0,DC PF failed
