xi,plan,J_dc,V_pen,J_ac,feasible_dc,ac_ok,notes
C:/Users/moham/Downloads/wildfire codes/io/psps_1762883572_9222.json,open(131); open(149); open(S7:150),0,15945.480008624045,15945.480008624045,1,1,DC PF success | AC OK
C:/Users/moham/Downloads/wildfire codes/io/psps_1762883572_9222.json,open(131); open(149),0,15843.668513523466,15843.668513523466,1,1,DC PF success | AC OK
C:/Users/moham/Downloads/wildfire codes/io/psps_1762883572_9222.json,open(131),0,15715.692124056308,15715.692124056308,1,1,DC PF success | AC OK
C:/Users/moham/Downloads/wildfire codes/io/psps_1762883572_3043.json,open(131); open(149),0,19594.692853012628,19594.692853012628,1,1,DC PF success | AC OK
C:/Users/moham/Downloads/wildfire codes/io/psps_1762883572_3043.json,open(131); open(149); open(S7:150),0,19729.569404373022,19729.569404373022,1,1,DC PF success | AC OK
C:/Users/moham/Downloads/wildfire codes/io/psps_1762883572_3043.json,open(131); open(S7:150),0,19603.642613660966,19603.642613660966,1,1,DC PF success | AC OK
C:/Users/moham/Downloads/wildfire codes/io/psps_1762883572_3043.json,open(131),0,19445.156892409395,19445.156892409395,1,1,DC PF success | AC OK
C:/Users/moham/Downloads/wildfire codes/io/psps_1762883572_3043.json,open(131); open(149); open(S6:135),0,19584.387979362542,19584.387979362542,1,1,DC PF success | AC OK
C:/Users/moham/Downloads/wildfire codes/io/psps_1762883572_3043.json,open(131); open(147); open(S7:150),0,20734.508851162424,20734.508851162424,1,1,DC PF success | AC OK
C:/Users/moham/Downloads/wildfire codes/io/psps_1762883572_3043.json,open(34); open(15); open(70),1000000000.0,,,0,0,DC PF failed
C:/Users/moham/Downloads/wildfire codes/io/psps_1762883572_7161.json,open(131); open(149); open(S7:150),0,20136.890198613055,20136.890198613055,1,1,DC PF success | AC OK
C:/Users/moham/Downloads/wildfire codes/io/psps_1762883572_7161.json,open(131); open(149),0,19968.68966707934,19968.68966707934,1,1,DC PF success | AC OK
C:/Users/moham/Downloads/wildfire codes/io/psps_1762883572_7161.json,open(131),0,19810.342992569473,19810.342992569473,1,1,DC PF success | AC OK
C:/Users/moham/Downloads/wildfire codes/io/psps_1762883572_7161.json,open(S1:34); open(S1:35); open(S1:40),1000000000.0,,,0,0,DC PF failed
C:/Users/moham/Downloads/wildfire codes/io/psps_1762883572_2495.json,open(105); open(128); open(S6:136),0,20806.13168679835,20806.13168679835,1,1,DC PF success | AC OK
C:/Users/moham/Downloads/wildfire codes/io/psps_1762883572_2495.json,open(105); open(128); open(S1:41),0,19716.905149813487,19716.905149813487,1,1,DC PF success | AC OK
C:/Users/moham/Downloads/wildfire codes/io/psps_1762883572_2192.json,open(37); open(131); open(S7:150),1000000000.0,,,0,0,DC PF failed
C:/Users/moham/Downloads/wildfire codes/io/psps_1762883572_2192.json,open(37); open(S5:123); open(131),1000000000.0,,,0,0,DC PF failed
C:/Users/moham/Downloads/wildfire codes/io/psps_1762883572_2192.json,open(S4:95); open(S9:5); open(S1:34),0,,1000000.0,1,0,DC PF success | AC exception: mp.net_model.ensure_ref_node: must have at least one REF or PV node
C:/Users/moham/Downloads/wildfire codes/io/psps_1762883572_6629.json,open(105); open(128); open(S6:136),0,17657.260053191858,17657.260053191858,1,1,DC PF success | AC OK
C:/Users/moham/Downloads/wildfire codes/io/psps_1762883572_6629.json,open(105); open(128),0,16400.776619721437,16400.776619721437,1,1,DC PF success | AC OK
C:/Users/moham/Downloads/wildfire codes/io/psps_1762883572_3669.json,open(119); open(S5:124); open(125),0,54786.74025660041,54786.74025660041,1,1,DC PF success | AC OK
C:/Users/moham/Downloads/wildfire codes/io/psps_1762883572_3669.json,open(119); open(S1:41); open(128),0,18359.626334060038,18359.626334060038,1,1,DC PF success | AC OK
C:/Users/moham/Downloads/wildfire codes/io/psps_1762883572_3669.json,open(34); open(35); open(40),1000000000.0,,,0,0,DC PF failed
C:/Users/moham/Downloads/wildfire codes/io/psps_1762883572_6068.json,open(131); open(149); open(S7:150),0,15519.350678623849,15519.350678623849,1,1,DC PF success | AC OK
C:/Users/moham/Downloads/wildfire codes/io/psps_1762883572_6068.json,open(131); open(149),0,15423.573916323738,15423.573916323738,1,1,DC PF success | AC OK
C:/Users/moham/Downloads/wildfire codes/io/psps_1762883572_6068.json,open(131),0,15435.188636720213,15435.188636720213,1,1,DC PF success | AC OK
C:/Users/moham/Downloads/wildfire codes/io/psps_1762883572_2513.json,open(131); open(149); open(S7:150),0,16170.877382325943,16170.877382325943,1,1,DC PF success | AC OK
C:/Users/moham/Downloads/wildfire codes/io/psps_1762883572_2513.json,open(131),0,16085.14758013699,16085.14758013699,1,1,DC PF success | AC OK
C:/Users/moham/Downloads/wildfire codes/io/psps_1762883572_2513.json,open(34); open(35); open(40),1000000000.0,,,0,0,DC PF failed
C:/Users/moham/Downloads/wildfire codes/io/psps_1762883572_5972.json,open(105); open(128); open(S6:136),0,20998.608262125766,20998.608262125766,1,1,DC PF success | AC OK
C:/Users/moham/Downloads/wildfire codes/io/psps_1762883572_5972.json,open(105); open(128); open(S1:41),0,19828.444250609493,19828.444250609493,1,1,DC PF success | AC OK
C:/Users/moham/Downloads/wildfire codes/io/psps_1762883572_5972.json,open(105); open(128); open(S2:16),0,22598.74666697442,22598.74666697442,1,1,DC PF success | AC OK
C:/Users/moham/Downloads/wildfire codes/io/psps_1762883572_3961.json,open(118); open(131); open(S7:149),0,20840.445461757183,20840.445461757183,1,1,DC PF success | AC OK
C:/Users/moham/Downloads/wildfire codes/io/psps_1762883572_3961.json,open(118); open(131); open(S6:135),0,21198.55654256755,21198.55654256755,1,1,DC PF success | AC OK
C:/Users/moham/Downloads/wildfire codes/io/psps_1762883572_3961.json,open(118); open(131); open(S7:151),0,22066.829019599285,22066.829019599285,1,1,DC PF success | AC OK
C:/Users/moham/Downloads/wildfire codes/io/psps_1762883572_3961.json,open(118); open(131); open(149),0,20840.445461757183,20840.445461757183,1,1,DC PF success | AC OK
C:/Users/moham/Downloads/wildfire codes/io/psps_1762883572_3961.json,open(118); open(131),0,21170.10021922058,21170.10021922058,1,1,DC PF success | AC OK
C:/Users/moham/Downloads/wildfire codes/io/psps_1762883572_3303.json,open(2); open(128); open(S6:136),1000000000.0,,,0,0,DC PF failed
C:/Users/moham/Downloads/wildfire codes/io/psps_1762883572_3303.json,open(2); open(128),1000000000.0,,,0,0,DC PF failed
C:/Users/moham/Downloads/wildfire codes/io/psps_1762883572_3303.json,open(105); open(128); open(S6:136),1000000000.0,,,0,0,DC PF failed
C:/Users/moham/Downloads/wildfire codes/io/psps_1762883572_3303.json,open(S2:15); open(S2:17); open(S2:19),1000000000.0,,,0,0,DC PF failed
C:/Users/moham/Downloads/wildfire codes/io/psps_1762883572_929.json,open(105); open(128); open(S6:136),0,21534.877964347135,21534.877964347135,1,1,DC PF success | AC OK
C:/Users/moham/Downloads/wildfire codes/io/psps_1762883572_929.json,open(41); open(128); open(S6:136),0,21518.425077585653,21518.425077585653,1,1,DC PF success | AC OK
C:/Users/moham/Downloads/wildfire codes/io/psps_1762883572_929.json,open(105); open(128); open(130),0,20326.224930723227,20326.224930723227,1,1,DC PF success | AC OK
C:/Users/moham/Downloads/wildfire codes/io/psps_1762883572_929.json,open(105); open(128); open(132),0,21483.68031284629,21483.68031284629,1,1,DC PF success | AC OK
C:/Users/moham/Downloads/wildfire codes/io/psps_1762883572_6369.json,open(105); open(128); open(S6:136),0,46510.06385978265,46510.06385978265,1,1,DC PF success | AC OK
C:/Users/moham/Downloads/wildfire codes/io/psps_1762883572_6369.json,open(105); open(128); open(136),0,46510.06385978265,46510.06385978265,1,1,DC PF success | AC OK
C:/Users/moham/Downloads/wildfire codes/io/psps_1762883572_2001.json,open(125); open(131); open(141),0,19548.352023877487,19548.352023877487,1,1,DC PF success | AC OK
C:/Users/moham/Downloads/wildfire codes/io/psps_1762883572_2001.json,open(131); open(149),0,16403.426269024876,16403.426269024876,1,1,DC PF success | AC OK
C:/Users/moham/Downloads/wildfire codes/io/psps_1762883572_2001.json,open(131); open(141); open(S7:150),0,19328.451065336285,19328.451065336285,1,1,DC PF success | AC OK
C:/Users/moham/Downloads/wildfire codes/io/psps_1762883572_2001.json,open(131),0,16324.539591884095,16324.539591884095,1,1,DC PF success | AC OK
C:/Users/moham/Downloads/wildfire codes/io/psps_1762883572_9419.json,open(119); open(S5:123); open(125),0,54689.928874987505,54689.928874987505,1,1,DC PF success | AC OK
C:/Users/moham/Downloads/wildfire codes/io/psps_1762883572_9419.json,open(S2:16); open(S5:120); open(S1:34),0,19982.309570570636,19982.309570570636,1,1,DC PF success | AC OK
C:/Users/moham/Downloads/wildfire codes/io/psps_1762883572_9419.json,open(S1:34); open(S1:35); open(S1:40),1000000000.0,,,0,0,DC PF failed
C:/Users/moham/Downloads/wildfire codes/io/psps_1762883572_6284.json,open(131); open(149); open(S7:150),0,16881.75622935042,16881.75622935042,1,1,DC PF success | AC OK
C:/Users/moham/Downloads/wildfire codes/io/psps_1762883572_6284.json,open(131); open(149),0,16746.831853741463,16746.831853741463,1,1,DC PF success | AC OK
C:/Users/moham/Downloads/wildfire codes/io/psps_1762883572_6284.json,open(131); open(S7:150),0,16756.196683839768,16756.196683839768,1,1,DC PF success | AC OK
C:/Users/moham/Downloads/wildfire codes/io/psps_1762883572_6284.json,open(131),0,16597.606431400123,16597.606431400123,1,1,DC PF success | AC OK
C:/Users/moham/Downloads/wildfire codes/io/psps_1762883572_4355.json,open(105); open(128); open(S6:136),0,46510.06385978265,46510.06385978265,1,1,DC PF success | AC OK
C:/Users/moham/Downloads/wildfire codes/io/psps_1762883572_4355.json,open(117); open(S7:150); open(131),0,17530.120835430665,17530.120835430665,1,1,DC PF success | AC OK
C:/Users/moham/Downloads/wildfire codes/io/psps_1762883572_1114.json,open(118); open(131); open(S6:135),0,21597.909834936763,21597.909834936763,1,1,DC PF success | AC OK
C:/Users/moham/Downloads/wildfire codes/io/psps_1762883572_1114.json,open(118); open(131); open(S7:149),0,21237.86895077324,21237.86895077324,1,1,DC PF success | AC OK
C:/Users/moham/Downloads/wildfire codes/io/psps_1762883572_1114.json,open(118); open(131),0,21569.41835579731,21569.41835579731,1,1,DC PF success | AC OK
C:/Users/moham/Downloads/wildfire codes/io/psps_1762883572_1114.json,open(S1:41); open(128); open(S6:136),0,17970.95722832068,17970.95722832068,1,1,DC PF success | AC OK
C:/Users/moham/Downloads/wildfire codes/io/psps_1762883572_1678.json,open(131); open(149); open(S7:150),0,15541.582468655608,15541.582468655608,1,1,DC PF success | AC OK
C:/Users/moham/Downloads/wildfire codes/io/psps_1762883572_1678.json,open(131),0,15457.539940247565,15457.539940247565,1,1,DC PF success | AC OK
C:/Users/moham/Downloads/wildfire codes/io/psps_1762883572_1678.json,open(131); open(149),0,15445.779970192103,15445.779970192103,1,1,DC PF success | AC OK
C:/Users/moham/Downloads/wildfire codes/io/psps_1762883572_1678.json,open(131); open(S7:149); open(155),0,15937.124027097056,15937.124027097056,1,1,DC PF success | AC OK
C:/Users/moham/Downloads/wildfire codes/io/psps_1762883572_1252.json,open(105); open(128); open(S6:136),0,21006.460939026067,21006.460939026067,1,1,DC PF success | AC OK
C:/Users/moham/Downloads/wildfire codes/io/psps_1762883572_1252.json,open(105); open(S6:135),0,19442.51885134865,19442.51885134865,1,1,DC PF success | AC OK
C:/Users/moham/Downloads/wildfire codes/io/psps_1762883572_1252.json,open(15); open(16); open(17),0,23864.274893395603,23864.274893395603,1,1,DC PF success | AC OK
C:/Users/moham/Downloads/wildfire codes/io/psps_1762883572_1252.json,open(34); open(15),0,20260.680378492394,20260.680378492394,1,1,DC PF success | AC OK
C:/Users/moham/Downloads/wildfire codes/io/psps_1762883572_7910.json,open(105); open(128); open(S6:136),0,22726.89666283123,22726.89666283123,1,1,DC PF success | AC OK
C:/Users/moham/Downloads/wildfire codes/io/psps_1762883572_7910.json,open(132); open(147); open(S7:150),0,21849.546908181866,21849.546908181866,1,1,DC PF success | AC OK
C:/Users/moham/Downloads/wildfire codes/io/psps_1762883572_7910.json,open(131); open(149),0,21057.074686367152,21057.074686367152,1,1,DC PF success | AC OK
C:/Users/moham/Downloads/wildfire codes/io/psps_1762883572_7910.json,open(S9:5); open(S9:6); open(S9:7),1000000000.0,,,0,0,DC PF failed
C:/Users/moham/Downloads/wildfire codes/io/psps_1762883572_7910.json,open(34); open(35); open(40),1000000000.0,,,0,0,DC PF failed
C:/Users/moham/Downloads/wildfire codes/io/psps_1762883572_2097.json,open(105); open(128); open(S6:136),0,20917.23766800732,20917.23766800732,1,1,DC PF success | AC OK
C:/Users/moham/Downloads/wildfire codes/io/psps_1762883572_2097.json,open(131); open(182),0,19131.025958172722,19131.025958172722,1,1,DC PF success | AC OK
C:/Users/moham/Downloads/wildfire codes/io/psps_1762883572_2097.json,open(131); open(149); open(S7:150),0,19342.47932688031,19342.47932688031,1,1,DC PF success | AC OK
C:/Users/moham/Downloads/wildfire codes/io/psps_1762883572_1482.json,open(S6:139); open(143); open(156),1000000000.0,,,0,0,DC PF failed
C:/Users/moham/Downloads/wildfire codes/io/psps_1762883572_1482.json,open(S1:34); open(S1:35); open(S1:40),1000000000.0,,,0,0,DC PF failed
C:/Users/moham/Downloads/wildfire codes/io/psps_1762883572_7822.json,open(S1:41); open(128); open(S6:136),0,18346.17281805187,18346.17281805187,1,1,DC PF success | AC OK
C:/Users/moham/Downloads/wildfire codes/io/psps_1762883572_7822.json,open(118); open(131); open(S7:149),0,21362.632330076685,21362.632330076685,1,1,DC PF success | AC OK
C:/Users/moham/Downloads/wildfire codes/io/psps_1762883572_7822.json,open(S6:135); open(149); open(S7:151),0,19414.810734318442,19414.810734318442,1,1,DC PF success | AC OK
C:/Users/moham/Downloads/wildfire codes/io/psps_1762883572_7822.json,open(118); open(S1:41); open(128),0,21495.575526517754,21495.575526517754,1,1,DC PF success | AC OK
C:/Users/moham/Downloads/wildfire codes/io/psps_1762883572_7822.json,open(118); open(131); open(149),0,21362.632330076685,21362.632330076685,1,1,DC PF success | AC OK
C:/Users/moham/Downloads/wildfire codes/io/psps_1762883572_7822.json,open(S7:131); open(S7:149); open(156),0,19481.735400626774,19481.735400626774,1,1,DC PF success | AC OK
C:/Users/moham/Downloads/wildfire codes/io/psps_1762883572_7822.json,open(118); open(131); open(S6:135),0,21649.732753432047,21649.732753432047,1,1,DC PF success | AC OK
C:/Users/moham/Downloads/wildfire codes/io/psps_1762883572_7822.json,open(S7:131),0,16496.682559103294,16496.682559103294,1,1,DC PF success | AC OK
C:/Users/moham/Downloads/wildfire codes/io/psps_1762883572_7822.json,open(118); open(131),0,21573.79714757031,21573.79714757031,1,1,DC PF success | AC OK
C:/Users/moham/Downloads/wildfire codes/io/psps_1762883572_7822.json,open(S7:151); open(S7:153); open(S7:154),0,19604.627085336255,19604.627085336255,1,1,DC PF success | AC OK
C:/Users/moham/Downloads/wildfire codes/io/psps_1762883572_2635.json,open(131); open(149); open(S7:150),0,16441.46096798506,16441.46096798506,1,1,DC PF success | AC OK
C:/Users/moham/Downloads/wildfire codes/io/psps_1762883572_2635.json,open(131); open(149),0,16273.221799052551,16273.221799052551,1,1,DC PF success | AC OK
C:/Users/moham/Downloads/wildfire codes/io/psps_1762883572_2635.json,open(131); open(S7:149),0,16273.221799052551,16273.221799052551,1,1,DC PF success | AC OK
C:/Users/moham/Downloads/wildfire codes/io/psps_1762883572_2635.json,open(131); open(141); open(S7:150),0,19035.39373703087,19035.39373703087,1,1,DC PF success | AC OK
C:/Users/moham/Downloads/wildfire codes/io/psps_1762883572_2635.json,open(131),0,16115.175292699352,16115.175292699352,1,1,DC PF success | AC OK
C:/Users/moham/Downloads/wildfire codes/io/psps_1762883572_1285.json,open(105); open(128); open(S6:136),0,18747.70895793481,18747.70895793481,1,1,DC PF success | AC OK
C:/Users/moham/Downloads/wildfire codes/io/psps_1762883572_1285.json,open(105); open(128); open(S130:132),0,18675.856824287854,18675.856824287854,1,1,DC PF success | AC OK
C:/Users/moham/Downloads/wildfire codes/io/psps_1762883572_2330.json,open(105); open(128); open(S6:136),0,18219.303684685114,18219.303684685114,1,1,DC PF success | AC OK
C:/Users/moham/Downloads/wildfire codes/io/psps_1762883572_2330.json,open(105); open(128); open(S6:135),0,17221.988735921906,17221.988735921906,1,1,DC PF success | AC OK
C:/Users/moham/Downloads/wildfire codes/io/psps_1762883572_2330.json,open(S1:34); open(S2:15); open(S4:95),0,17630.542828590336,17630.542828590336,1,1,DC PF success | AC OK
C:/Users/moham/Downloads/wildfire codes/io/psps_1762883572_2330.json,open(S1:34); open(S2:15); open(S9:5),1000000000.0,,,0,0,DC PF failed
C:/Users/moham/Downloads/wildfire codes/io/psps_1762883572_2330.json,open(S1:34); open(S1:35); open(S1:40),1000000000.0,,,0,0,DC PF failed
C:/Users/moham/Downloads/wildfire codes/io/psps_1762883572_3206.json,open(105); open(128); open(S6:136),0,17474.948725465685,17474.948725465685,1,1,DC PF success | AC OK
C:/Users/moham/Downloads/wildfire codes/io/psps_1762883572_3206.json,open(105); open(128); open(S130:132),0,17469.8949691089,17469.8949691089,1,1,DC PF success | AC OK
C:/Users/moham/Downloads/wildfire codes/io/psps_1762883572_3206.json,open(S3:70); open(S3:71); open(S3:72),1000000000.0,,,0,0,DC PF failed
C:/Users/moham/Downloads/wildfire codes/io/psps_1762883572_3234.json,open(105); open(128); open(S6:136),0,22574.5099037991,22574.5099037991,1,1,DC PF success | AC OK
C:/Users/moham/Downloads/wildfire codes/io/psps_1762883572_3234.json,open(105); open(128); open(130),0,21461.922399551728,21461.922399551728,1,1,DC PF success | AC OK
C:/Users/moham/Downloads/wildfire codes/io/psps_1762883572_6388.json,open(125); open(131); open(141),1000000000.0,,,0,0,DC PF failed
C:/Users/moham/Downloads/wildfire codes/io/psps_1762883572_6388.json,open(7); open(131); open(S7:150),1000000000.0,,,0,0,DC PF failed
C:/Users/moham/Downloads/wildfire codes/io/psps_1762883572_6388.json,open(S1:34); open(S2:15); open(S3:70),1000000000.0,,,0,0,DC PF failed
C:/Users/moham/Downloads/wildfire codes/io/psps_1762883572_2845.json,open(131); open(149); open(S7:150),0,16589.41987388046,16589.41987388046,1,1,DC PF success | AC OK
C:/Users/moham/Downloads/wildfire codes/io/psps_1762883572_2845.json,open(131); open(141),0,19989.644760603896,19989.644760603896,1,1,DC PF success | AC OK
C:/Users/moham/Downloads/wildfire codes/io/psps_1762883572_2845.json,open(131); open(S7:150),0,16636.78036641872,16636.78036641872,1,1,DC PF success | AC OK
C:/Users/moham/Downloads/wildfire codes/io/psps_1762883572_2845.json,open(131); open(S6:135); open(149),0,16505.55636494152,16505.55636494152,1,1,DC PF success | AC OK
